row ID,Index,Location,MinTemp_in_Celcius,MaxTemp_in_Celcius,Rainfall_in_millimeters,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity_at_9am,Humidity_at_3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
Row9137,9137,Sydney,16,24.1,0,8.4,4.1,NA,,WNW,E,15,13,61,60,1014.5,1011.1,6,8,18.7,21.3,No
Row9138,9138,Sydney,15.9,23.1,0,5.2,9.9,NA,,NA,E,0,19,66,49,1023.9,1020.9,3,2,20.5,22.3,No
Row9139,9139,Sydney,16.4,24.6,0,6.6,10.7,NA,,NNW,ENE,6,22,69,54,1020.1,1017.1,7,1,20.5,24,No
Row9140,9140,Sydney,17,22.1,6.2,7.8,1,NA,,NNE,E,9,20,91,78,1011.4,1008.2,8,8,18.4,20.9,Yes
Row9141,9141,Sydney,17.3,27.6,29.4,4.6,7.5,NA,,WNW,N,15,13,70,59,1001.1,997.5,3,5,22,26.7,Yes
Row9142,9142,Sydney,16.7,27.7,0.2,7,11.8,NA,,WSW,E,19,31,34,46,1001.2,996.4,1,3,22.1,23.7,No
Row9143,9143,Sydney,17.9,20.6,0,10,9.8,NA,,WNW,NA,31,,49,30,990.2,991.4,3,6,20.3,17.2,No
Row9144,9144,Sydney,12.2,19.7,0.2,9.8,2.1,NA,,WNW,SSW,19,26,50,55,986.7,991,7,5,13.8,18.4,No
Row9145,9145,Sydney,15.5,21.8,0,5.6,9.4,NA,,SSW,SSE,15,24,62,63,1015.6,1015.3,5,3,18.5,19.3,No
Row9146,9146,Sydney,18.4,21.8,0,10,2.2,NA,,ESE,E,20,22,59,57,1020.2,1018.5,8,6,19.6,21.5,No
Row9147,9147,Sydney,17.4,24.5,3.6,4,0,NA,,ENE,ENE,13,30,85,92,1015.8,1009.9,8,8,17.6,18.4,Yes
Row9148,9148,Sydney,15,24.1,0,6.8,13,NA,,NNW,NE,13,20,58,48,1013.1,1010.1,1,1,21,23.4,No
Row9149,9149,Sydney,15.9,24.1,0,7.2,12.1,NA,,NNE,NE,22,26,56,57,1018.8,1014.8,1,1,22.1,22.9,No
Row9150,9150,Sydney,18.7,20.7,0.4,4.8,0,NA,,S,SSE,17,6,77,78,1013.3,1012.6,8,8,19.6,19.7,No
Row9151,9151,Sydney,20.7,24.9,0,8,7.2,NA,,SSE,SE,28,15,72,68,1004.8,1003.7,2,6,22.6,22.4,No
Row9152,9152,Sydney,18.8,22.7,0,11,5.9,NA,,E,ESE,11,33,62,57,1012.8,1013.8,6,7,20.1,20.8,No
Row9153,9153,Sydney,19.5,27.9,0,10,12.2,NA,,ESE,ENE,6,13,66,60,1013.2,1008.9,4,4,23.4,26.2,No
Row9154,9154,Sydney,20.2,28.3,0,10,11.8,NA,,SSW,E,11,20,77,64,1011.6,1008,0,0,23.1,25.8,No
Row9155,9155,Sydney,20.7,33.1,0,9,9.3,NA,,SSW,E,6,15,72,67,1009.9,1005.1,1,7,23.7,26.1,No
Row9156,9156,Sydney,20.4,22.4,0,9.8,0,NA,,SSE,SSE,24,31,78,72,1012.4,1013.4,8,8,21.2,20.1,No
Row9157,9157,Sydney,17.2,22.6,0.4,7.6,5.9,NA,,SSE,ESE,22,19,54,47,1020.2,1018.8,7,6,19.2,21.2,No
Row9158,9158,Sydney,18.8,25,1.8,10.2,10.1,NA,,S,E,4,24,69,61,1012.7,1008.8,2,0,21.4,24,Yes
Row9159,9159,Sydney,20.1,28.7,0,9,12.4,NA,,E,NE,9,22,61,54,1013.7,1010.6,0,1,24.7,27,No
Row9160,9160,Sydney,21.3,31.1,1.6,12.8,7.4,NA,,W,ENE,11,22,66,55,1011.9,1008.1,3,5,25.7,29.2,Yes
Row9161,9161,Sydney,20.5,25.9,0,13.6,6.8,NA,,SE,ESE,15,17,57,51,1019.5,1018.3,7,5,21.9,24.7,No
Row9162,9162,Sydney,20.8,26.8,0,6.8,1.2,NA,,S,S,9,15,80,72,1019.3,1019.1,8,7,21.9,25.3,No
Row9163,9163,Sydney,20.2,23.9,14.2,1.8,1.7,NA,,S,SSE,9,7,95,93,1021.1,1019.9,8,8,20.8,22.4,Yes
Row9164,9164,Sydney,21.6,27.3,0.4,7,7.1,NA,,S,E,6,17,84,71,1011.6,1009.4,7,5,23.2,26.2,No
Row9165,9165,Sydney,20.9,22.5,0,9,0,NA,,S,S,20,17,84,81,1011.9,1011.7,8,8,21.2,20.6,No
Row9166,9166,Sydney,20.3,24.9,2.2,2.4,6.3,NA,,SSE,E,13,13,70,59,1018.5,1017.6,7,4,21.7,24.4,Yes
Row9167,9167,Sydney,21.1,26.4,0,7,7,NA,,S,ESE,4,20,83,63,1016.7,1014.6,7,5,22,26.1,No
Row9168,9168,Sydney,16.8,24.6,0,5,11,NA,,W,SE,30,20,39,37,1009.5,1008.6,1,1,19.3,24.2,No
Row9169,9169,Sydney,19.6,25.5,0,6.4,2.2,NA,,W,NW,7,2,85,76,1018.6,1016.2,7,7,21.1,23.9,No
Row9170,9170,Sydney,19.2,27.4,17,8.4,6.6,NA,,WNW,E,6,15,81,61,1010.7,1007.8,2,3,21.7,25,Yes
Row9171,9171,Sydney,17.1,24.5,0,5.4,10.1,NA,,WNW,ENE,11,17,72,52,1019,1016.1,1,1,20.1,24.3,No
Row9172,9172,Sydney,17.6,26.7,0,5.6,8.4,NA,,W,NE,11,19,82,58,1017.9,1015.1,1,5,20.4,25,No
Row9173,9173,Sydney,16.4,23.5,0,4.4,10.8,NA,,WNW,E,9,17,85,49,1025.4,1023.2,3,1,17.9,23,No
Row9174,9174,Sydney,16.1,24.4,0,6.6,9.4,NA,,WNW,E,9,19,77,66,1023.6,1021.7,5,5,18.9,23,No
Row9175,9175,Sydney,18.6,26.2,0,4,6.7,NA,,ESE,SE,7,22,66,65,1024.1,1022.3,2,6,22.9,24.7,No
Row9176,9176,Sydney,19.8,22.5,2.6,6,0,NA,,SE,E,20,26,86,89,1021.8,1020.4,8,8,21.1,19.9,Yes
Row9177,9177,Sydney,18.4,24.7,46,5,2.3,NA,,ESE,ESE,28,30,93,73,1021.1,1021,8,7,20.5,23.9,Yes
Row9178,9178,Sydney,12.8,22.4,0,5.6,9.3,NA,,W,SE,11,22,66,59,1026.9,1024.9,2,4,18.7,21.3,No
Row9179,9179,Sydney,17.4,23.8,0,3.2,0.8,NA,,NA,ENE,0,9,80,69,1025.4,1023,7,7,19.8,23,No
Row9180,9180,Sydney,17.6,26.9,48,,7.8,NA,,W,E,19,20,89,70,1015.1,1011.2,6,5,19.2,23.1,Yes
Row9181,9181,Sydney,13.5,24.1,0,4.8,10.3,NA,,WNW,S,13,19,56,51,1016.3,1015.9,0,1,18.4,22.5,No
Row9182,9182,Sydney,13.1,24.7,0,2,9,NA,,NNW,E,9,11,75,63,1012.7,1006.6,6,7,17.4,22.6,No
Row9183,9183,Sydney,16.3,23.9,0.4,5.4,10.3,NA,,NW,W,11,22,52,40,1004.4,1002.4,1,3,19.3,22.2,No
Row9184,9184,Sydney,16.7,20.2,0,6.8,9.2,NA,,WNW,WNW,20,28,47,29,1003.1,1003.1,2,2,17.7,19.5,No
Row9185,9185,Sydney,10.2,22.5,5.6,3,10.3,NA,,W,E,17,11,76,53,1024.6,1020.9,3,5,13,20.7,Yes
Row9186,9186,Sydney,10.9,22,0,2.2,9.4,NA,,W,S,22,22,61,56,1025.1,1022.7,1,2,14,20.8,No
Row9187,9187,Sydney,12.1,23.3,0,3.2,10,NA,,W,E,19,15,84,53,1028.5,1025.5,1,1,14.5,21.6,No
Row9188,9188,Sydney,11.1,22.8,0,4.4,9.8,NA,,W,E,19,9,74,46,1024.2,1020.4,1,1,13.4,21,No
Row9189,9189,Sydney,12.4,21.7,0,6.2,8.7,NA,,W,W,15,30,58,34,1012.8,1009.7,1,2,14.2,21.4,No
Row9190,9190,Sydney,13,21.4,2.6,2.4,4.4,NA,,W,E,15,20,91,53,1024.5,1021.4,6,6,14.5,20,Yes
Row9191,9191,Sydney,17.4,21.3,1.6,4.4,7.4,NA,,NA,NA,,,52,48,1026.8,1025.4,5,5,19.7,20.7,Yes
Row9192,9192,Sydney,12.8,23.4,0,0.6,8.4,NA,,NA,E,,11,89,57,1022.3,1018.9,1,1,13.9,21.6,No
Row9193,9193,Sydney,11.4,17.5,0,2.4,6.1,NA,,W,S,20,26,65,65,1023.3,1022.3,3,7,12.4,16.6,No
Row9194,9194,Sydney,9.9,16.5,15,4.6,4,NA,,W,SSW,19,13,82,78,1028.2,1027.1,8,6,11.7,15.9,Yes
Row9195,9195,Sydney,13.1,18.5,0.6,1,3.5,NA,,W,W,17,15,93,55,1014.7,1012.4,4,6,14.5,18.4,No
Row9196,9196,Sydney,6.1,15.8,0,4,9.8,NA,,W,W,26,22,48,28,1020.9,1018.2,1,1,7.9,15.4,No
Row9197,9197,Sydney,8.2,19.8,1.2,0.8,8.6,NA,,W,SSW,15,7,79,40,1013.1,1010.6,1,3,10.2,18.4,Yes
Row9198,9198,Sydney,11.7,19.1,31.8,0.6,1.9,NA,,W,NE,4,11,93,82,1023.9,1020.7,7,7,14.1,17.8,Yes
Row9199,9199,Sydney,9.4,15.8,0,2.2,0.2,NA,,WNW,N,7,9,84,79,1008.1,1005.4,7,7,10.4,15.1,No
Row9200,9200,Sydney,10.4,18.7,0,2.2,5.3,NA,,W,WNW,11,7,86,54,1006.3,1004.5,4,6,12.4,17.5,No
Row9201,9201,Sydney,15.7,21.2,0,4,8.6,NA,,W,W,7,28,61,27,1005.8,1004.1,1,1,16.5,20.5,No
Row9202,9202,Sydney,10.1,18.1,0,3,9.8,NA,,W,S,20,11,54,32,1016.4,1016.4,2,1,11.8,17.2,No
Row9203,9203,Sydney,6.2,15.7,0,3,6.5,NA,,W,WSW,19,7,74,48,1020.8,1017.8,6,6,7.5,14.8,No
Row9204,9204,Sydney,7.5,15.1,0.6,2.6,3.9,NA,,W,SSW,19,19,81,60,1025,1024.1,6,7,9,14.7,No
Row9205,9205,Sydney,8.6,16.8,13.8,2.6,3.2,NA,,WNW,ESE,15,4,96,61,1029.6,1028.2,7,6,10.5,15.4,Yes
Row9206,9206,Sydney,10.3,16.8,0,1.4,2.3,NA,,W,N,9,26,80,56,1014.6,1009.4,7,6,11.8,16.7,No
Row9207,9207,Sydney,9.2,15.8,7,3.2,4.5,NA,,W,SSW,20,22,80,59,1019.2,1019.2,3,6,10.7,15.1,Yes
Row9208,9208,Sydney,8,19.9,0,2.2,9.4,NA,,W,WNW,9,11,66,37,1021.1,1019.2,2,1,10.2,19.5,No
Row9209,9209,Sydney,8.1,18.7,0,3.6,10,NA,,W,WSW,11,20,63,38,1022.5,1020.2,1,1,11.2,17.9,No
Row9210,9210,Sydney,9.5,19.5,0,2.2,9.1,NA,,WNW,WSW,17,9,61,41,1024.3,1022.3,1,5,11.3,18.7,No
Row9211,9211,Sydney,7.9,19.2,0,4,10.1,NA,,W,E,20,13,63,46,1027.7,1022.7,1,1,10.2,17.3,No
Row9212,9212,Sydney,8.3,20.5,0,4,8.8,NA,,WNW,W,13,22,58,29,1020.3,1019.6,3,6,13.4,19.9,No
Row9213,9213,Sydney,7.8,16.8,0,6.4,9.9,NA,,W,S,22,17,46,41,1023.4,1020.8,2,1,9.8,15.9,No
Row9214,9214,Sydney,7.8,17.9,0,4.2,10.4,NA,,WNW,NE,13,20,70,50,1027.7,1023.2,0,1,10.8,17.5,No
Row9215,9215,Sydney,11.1,25,0,4,4.8,NA,,N,NNE,13,20,47,33,1009.2,1002.1,2,6,18.4,25,No
Row9216,9216,Sydney,17,23.9,0,5.6,3.5,NA,,W,NW,26,19,47,59,1006.1,1005.9,2,8,23.3,18.9,No
Row9217,9217,Sydney,11.3,20.9,0,6,11,NA,,E,NE,4,17,44,37,1017.6,1013.5,0,0,16,20.4,No
Row9218,9218,Sydney,10.6,24.8,0,3.2,10.2,NA,,W,NE,2,17,44,21,1016.4,1013.1,0,1,17.2,22,No
Row9219,9219,Sydney,13.7,19.5,0.2,9.2,10.9,NA,,W,W,30,30,34,23,1011.4,1010.6,1,1,13.9,18.8,No
Row9220,9220,Sydney,9.7,18.7,0,3.8,10.9,NA,,WNW,E,11,19,60,58,1024.7,1021.8,0,1,14.4,17.7,No
Row9221,9221,Sydney,12,21.1,0,4.6,4.7,NA,,W,W,11,11,80,84,1020.7,1018.9,3,8,15.2,16.3,No
Row9222,9222,Sydney,14.7,21.2,0,6.4,10.2,NA,,WSW,ESE,19,17,36,35,1016.1,1015.1,2,1,18.2,19.8,No
Row9223,9223,Sydney,9.5,22.4,0,5,10.7,NA,,WNW,E,15,20,50,47,1022.6,1019.4,0,1,15.2,18.4,No
Row9224,9224,Sydney,11,28.5,0,6,10.9,NA,,WNW,NE,11,9,49,27,1022.5,1019.1,0,0,17.3,25.5,No
Row9225,9225,Sydney,15.6,22.2,0,3.4,0,NA,,SW,SSE,9,11,80,79,1023,1019.7,8,7,17.4,19.5,No
Row9226,9226,Sydney,14.7,32.1,0,1.6,7.6,NA,,SE,NNW,4,31,68,25,1017,1010.1,2,6,22.2,31.2,No
Row9227,9227,Sydney,13.1,20.8,0,5.4,9.7,NA,,W,E,9,20,63,63,1019.2,1013,1,3,18.3,19.4,No
Row9228,9228,Sydney,13.8,24.7,0,5.8,8.5,NA,,WNW,NE,9,15,49,30,1014.8,1010.9,4,6,20.7,23.7,No
Row9229,9229,Sydney,10.1,17.2,0,8,10.8,NA,,W,W,39,35,30,23,1006.4,1004.1,1,3,13.9,16.9,No
Row9230,9230,Sydney,11,21.4,0,8.2,7.8,NA,,W,S,30,9,39,31,1007.6,1005.6,1,3,15.2,19.7,No
Row9231,9231,Sydney,11.4,21,0,4,11.1,NA,,W,E,17,19,42,45,1014.1,1011.8,1,2,17,18.8,No
Row9232,9232,Sydney,16.5,20.7,0,10.2,0.5,NA,,NA,SE,,15,72,68,1013.4,1010,7,8,18.3,19.4,No
Row9233,9233,Sydney,11.3,22.6,0,4.8,4.7,NA,,E,E,4,6,61,63,1011.8,1006.4,2,8,17.8,21.1,No
Row9234,9234,Sydney,17,24.5,0,5,11.2,NA,,W,WNW,26,35,38,21,1002,998.7,1,2,20.1,24,No
Row9235,9235,Sydney,15.2,22.1,0,11.2,8.9,NA,,NW,WNW,20,30,36,34,1000.7,1000.7,1,5,19.7,17.8,No
Row9236,9236,Sydney,13.8,23,0,7.6,10,NA,,WNW,WNW,11,24,46,28,1008.4,1006.2,6,7,18.8,22,No
Row9237,9237,Sydney,11.8,21.2,0,7.4,12.1,NA,,W,W,33,26,42,19,1012,1011.8,1,2,15.1,20.5,No
Row9238,9238,Sydney,17.9,21.3,0,9.4,1.2,NA,,ESE,E,9,17,67,63,1024.9,1022.6,8,7,18.5,20,No
Row9239,9239,Sydney,17.9,20.9,0,5.6,1.1,NA,,E,WNW,7,7,72,94,1016,1015.7,7,8,20.3,16.5,No
Row9240,9240,Sydney,16.7,21.3,1.4,3,0.8,NA,,ESE,NA,24,,66,57,1027.6,1027.1,7,7,19.2,20.8,Yes
Row9241,9241,Sydney,15.4,23.9,0,10.2,12.4,NA,,NA,E,,19,74,64,1022.6,1021.3,1,1,21,23.1,No
Row9242,9242,Sydney,18.4,26.5,0,8,10.6,NA,,E,ENE,9,13,70,63,1010.3,1009.2,3,3,23.6,26,No
Row9243,9243,Sydney,21,33.2,0,8.8,7.6,NA,,NW,E,9,4,71,52,1009.8,1005.7,0,8,26.2,29,No
Row9244,9244,Sydney,18.3,25,0.2,3,12.2,NA,,W,E,4,30,82,74,1022.3,1018.4,2,0,21.3,24,No
Row9245,9245,Sydney,15.2,22.6,0,6.8,12.9,NA,,WNW,ENE,2,30,58,52,1022.6,1017.9,1,1,19.7,22,No
Row9246,9246,Sydney,18.7,25.6,0,6.2,10.5,NA,,ENE,ENE,11,30,61,58,1017.3,1015,5,1,23.4,23.8,No
Row9247,9247,Sydney,16.9,27.1,0,11.4,13,NA,,NNW,ENE,7,28,57,55,1018.7,1014,1,1,22.7,24.8,No
Row9248,9248,Sydney,20,24.3,0,9,0,NA,,ESE,ESE,11,19,72,69,1021.2,1021.1,7,8,21.3,21.1,No
Row9249,9249,Sydney,21.5,32,0,10.4,11.6,NA,,E,NNE,13,37,71,51,1013.7,1008.5,0,5,26,29.8,No
Row9250,9250,Sydney,16.9,28.9,8,3.8,10,NA,,W,SSE,15,26,70,34,1015.1,1013.9,0,0,21.4,27.4,Yes
Row9251,9251,Sydney,19.6,22.5,0,10.2,0,NA,,SE,E,15,11,62,59,1021.2,1019.8,8,8,20.9,21.8,No
Row9252,9252,Sydney,17.7,22.9,4.8,1.8,0,NA,,SSW,SSE,20,13,92,80,1017.9,1016.1,8,8,20.2,22.3,Yes
Row9253,9253,Sydney,20.1,23.1,16,2.6,1.4,NA,,SE,S,13,22,97,83,1014.8,1015.4,8,7,20.6,22.7,Yes
Row9254,9254,Sydney,18.2,23.9,1,2.4,2.8,NA,,E,ENE,7,19,64,58,1020.6,1019.1,7,7,21.4,23.2,No
Row9255,9255,Sydney,18.3,26.1,0.2,4.6,10.4,NA,,ENE,ENE,13,20,64,60,1018.1,1014.6,1,2,23.6,25.7,No
Row9256,9256,Sydney,16.7,25.7,0,8,13,NA,,W,W,15,28,55,14,1002.9,1002.5,1,2,21,25.1,No
Row9257,9257,Sydney,17.4,28.9,0,10.4,13,NA,,WNW,E,7,24,41,34,1010.4,1007.8,0,0,23.2,26.6,No
Row9258,9258,Sydney,22.9,27.1,0,6.2,4.6,NA,,S,SSE,19,20,78,72,1015.1,1013.6,8,8,23.4,25,No
Row9259,9259,Sydney,22.2,26.6,0,4.8,1.8,NA,,NA,ENE,0,17,80,81,1012.1,1009.5,8,8,23.7,24.6,No
Row9260,9260,Sydney,21.4,27.3,23.4,6.4,7.3,NA,,E,E,26,26,90,66,1014.9,1014.3,7,4,22,27.2,Yes
Row9261,9261,Sydney,18.3,25.9,0,8,12,NA,,SE,SE,19,20,52,51,1022.4,1023.4,5,5,23.7,24.9,No
Row9262,9262,Sydney,20.7,29.8,0,9.6,11.6,NA,,W,E,4,15,75,59,1018,1014.8,1,1,23.5,28.6,No
Row9263,9263,Sydney,23.2,35.4,0,9.4,11.9,NA,,W,E,7,20,61,46,1015.4,1011.7,0,3,26.7,32.5,No
Row9264,9264,Sydney,20.5,25.1,0,5.2,1,NA,,NE,ENE,20,15,72,83,1011.5,1009.6,7,8,23.9,23.5,No
Row9265,9265,Sydney,19.2,20.8,0.2,8,0.3,NA,,S,SSE,20,24,85,67,1020.8,1022.5,8,8,19.3,20.4,No
Row9266,9266,Sydney,18.7,24.5,0.2,9,7.9,NA,,SE,SE,19,28,55,54,1035,1034.8,2,4,23.3,22.5,No
Row9267,9267,Sydney,17,26.5,0,6.6,10.2,NA,,W,ENE,9,17,77,51,1026.5,1023.7,6,4,19.8,25.3,No
Row9268,9268,Sydney,18.7,27,0,4.4,10.9,NA,,WNW,ENE,13,22,74,60,1020.1,1017.4,0,5,21.6,26.1,No
Row9269,9269,Sydney,20.8,26.4,0,5.4,8.2,NA,,W,NE,6,19,82,66,1019.2,1014.9,2,7,23.1,26.2,No
Row9270,9270,Sydney,15.4,22.4,6.8,3.2,6.6,NA,,W,SSE,13,19,84,59,1022.9,1020.5,6,6,17.7,20.7,Yes
Row9271,9271,Sydney,14.9,24.5,0,8.6,10.6,NA,,W,WSW,30,20,33,22,1014.3,1011.7,1,2,16.8,24.2,No
Row9272,9272,Sydney,12.3,25,0,3.8,10.7,NA,,W,ENE,15,17,71,49,1022.8,1019.3,0,2,15.9,23,No
Row9273,9273,Sydney,14.9,24.9,0,6,9.3,NA,,W,ESE,15,19,77,62,1021.9,1020.5,6,3,17.5,23.3,No
Row9274,9274,Sydney,16.9,22.3,0,3.6,1.5,NA,,WNW,SSE,9,15,77,64,1027,1025.1,7,6,18.1,21.8,No
Row9275,9275,Sydney,17.3,24.8,0,4.4,9.3,NA,,W,E,13,15,87,57,1025.2,1021.7,1,5,20,24.4,No
Row9276,9276,Sydney,16.7,25.7,0,5.4,10.6,NA,,WNW,E,11,19,81,63,1022.9,1019.4,1,1,19.3,23.9,No
Row9277,9277,Sydney,20.2,28.6,0,7.2,3.4,NA,,NW,NNW,11,20,57,49,1014.3,1009.9,7,7,22.8,26.4,No
Row9278,9278,Sydney,12.5,21.8,0.4,3,10.5,NA,,W,SE,24,15,56,46,1024.3,1022.3,1,1,15.1,21.5,No
Row9279,9279,Sydney,13.4,24.6,0,5,10.7,NA,,W,WNW,24,17,44,35,1019.9,1017,1,1,18.2,24.5,No
Row9280,9280,Sydney,14.8,23.1,0.2,4,6.5,NA,,W,ESE,15,6,75,60,1027.6,1024.3,4,6,18,22.7,No
Row9281,9281,Sydney,16.2,24.8,0,2.8,4.2,NA,,WNW,NE,2,17,80,54,1021.3,1015.8,7,5,19.2,24.2,No
Row9282,9282,Sydney,11.1,24.4,0,4,10.1,NA,,W,E,20,11,65,46,1021.9,1019.3,1,1,14.1,22.6,No
Row9283,9283,Sydney,12.3,24.6,0,2,10.2,NA,,NA,E,,17,68,50,1022,1018.3,1,1,15.3,22.4,No
Row9284,9284,Sydney,12.7,22.6,0,4.4,10.2,NA,,W,NE,13,19,78,61,1020.3,1015.8,1,1,15.7,22,No
Row9285,9285,Sydney,12.7,17.9,1,2.4,0.2,NA,,W,WNW,19,4,85,68,1019.7,1016.7,8,8,13.1,16.5,No
Row9286,9286,Sydney,11.7,20,47.8,,6.1,NA,,W,SSE,20,9,91,62,1022.1,1020.3,7,3,13,20,Yes
Row9287,9287,Sydney,9.5,14.7,14.2,5,0.4,NA,,W,W,19,11,91,93,1023.6,1020.8,7,6,10.4,14.3,Yes
Row9288,9288,Sydney,12.9,17.1,3,2.8,0,NA,,N,NE,11,4,88,87,1009.5,1004.7,7,8,15.8,16.2,Yes
Row9289,9289,Sydney,12.6,20,12.8,1.6,3.9,NA,,SSW,S,22,28,87,68,1008.3,1010.2,7,7,16.5,19.1,Yes
Row9290,9290,Sydney,11.7,19.7,12.4,2.6,3.6,NA,,W,S,15,19,80,60,1019.2,1017.7,7,7,14.5,18.5,Yes
Row9291,9291,Sydney,9.5,18.5,0.4,2.2,6.5,NA,,W,SW,28,22,64,70,1014.7,1015.8,1,7,11.3,15.2,No
Row9292,9292,Sydney,9,16.7,0,3,9.6,NA,,W,S,20,22,63,42,1022,1021.7,1,2,11.5,15.8,No
Row9293,9293,Sydney,6.6,17.9,0,3.8,9.5,NA,,W,S,22,13,66,50,1029.8,1028.9,1,1,8.4,17.1,No
Row9294,9294,Sydney,6.9,18.3,0,1.8,9.5,NA,,W,ENE,22,2,75,50,1034.7,1032,,,8.9,17.8,No
Row9295,9295,Sydney,8.5,19.5,,2.8,9.7,NA,,W,W,19,30,59,41,1018.6,1017.6,,,11.8,18.8,NA
Row9296,9296,Sydney,12.2,18.4,0,3.2,2.8,NA,,W,N,13,17,83,65,1025.1,1020.7,6,6,13.7,18.4,No
Row9297,9297,Sydney,13.5,20,1,1.4,4,NA,,WNW,WSW,20,17,78,50,1017.3,1016.3,7,2,15.2,19.7,No
Row9298,9298,Sydney,5.5,15.8,0,2,9.7,NA,,W,W,22,9,68,36,1021,1017.7,1,1,7,15.3,No
Row9299,9299,Sydney,4.3,16.1,0,3,9.3,NA,,W,WNW,11,4,70,41,1020.8,1018.5,0,1,6.4,15.7,No
Row9300,9300,Sydney,6.4,17.1,0,2,8.6,NA,,W,W,20,7,70,40,1024.9,1022.8,4,4,8.5,16.9,No
Row9301,9301,Sydney,7.6,12.1,0,2,0,NA,,W,W,15,11,74,65,1026.8,1023.5,7,8,9.2,11.9,No
Row9302,9302,Sydney,9.7,15.6,32,0,3.8,NA,,WNW,S,19,9,96,83,1029.6,1027.9,6,7,10.7,13.9,Yes
Row9303,9303,Sydney,8.6,17.6,4.6,2,4.8,NA,,W,ENE,17,11,95,65,1028.9,1025,6,7,9.9,16.6,Yes
Row9304,9304,Sydney,8,16.5,0,1,8.5,NA,,W,SSW,19,19,71,53,1022.4,1021.4,1,3,10.2,14.9,No
Row9305,9305,Sydney,8,15.7,6.6,3.2,4.1,NA,,W,SSW,19,13,73,54,1026.7,1024.6,7,4,9.2,15.5,Yes
Row9306,9306,Sydney,12,21.1,3.4,3.8,5.8,NA,,W,NNE,22,9,97,62,1016.9,1013.6,4,7,12.8,21,Yes
Row9307,9307,Sydney,8.3,18.9,0,4,10.2,NA,,NA,W,,9,75,44,1019,1014.9,1,1,11.2,18.7,No
Row9308,9308,Sydney,7.6,17,0,2.4,10.3,NA,,W,S,19,19,56,40,1020.5,1019.2,1,2,10.5,15.7,No
Row9309,9309,Sydney,7.6,17.6,0,4.4,10.4,NA,,W,E,26,15,44,26,1022,1019.9,1,3,10.8,15.9,No
Row9310,9310,Sydney,6.5,19.9,0,4.2,6.6,NA,,W,NE,13,19,69,53,1020.5,1012,3,5,9.3,17.7,No
Row9311,9311,Sydney,11.3,19.3,0,6.2,10.8,NA,,WNW,WNW,11,19,45,26,1012.4,1010.9,1,1,14.3,19.2,No
Row9312,9312,Sydney,11.2,15,0,3.6,1,NA,,NW,NE,6,7,77,65,1017.1,1010.8,7,7,12.4,13.9,No
Row9313,9313,Sydney,16.6,18.1,0.8,3.8,0,NA,,NA,NA,,,77,74,1016.3,1014.4,8,7,17.8,17.8,No
Row9314,9314,Sydney,15.2,20.3,7.4,2.8,0,NA,,NA,NA,,,90,84,1014.2,1006.7,8,8,17.6,19,Yes
Row9315,9315,Sydney,16.4,21.3,0.6,5.6,11.3,NA,,NA,NA,,,44,35,1007.9,1009.7,1,2,18.6,20.4,No
Row9316,9316,Sydney,11,24.5,2.4,2,5.4,NA,,W,W,9,39,82,34,1004.1,1001.3,6,7,16.2,21.2,Yes
Row9317,9317,Sydney,13.9,18.1,0,5.4,1.7,NA,,ESE,ESE,28,28,70,87,1016.4,1011.4,6,8,17.6,15.7,No
Row9318,9318,Sydney,9.5,19.3,0,6.4,11.2,NA,,W,ENE,20,19,41,33,1021.1,1017.8,2,5,13.5,17.2,No
Row9319,9319,Sydney,14.2,27,0,7.6,9.8,NA,,WNW,WNW,11,17,36,18,1013.2,,1,4,21.7,26.2,No
Row9320,9320,Sydney,15.3,20.6,12,4,2.3,NA,,E,E,7,24,83,72,1026.2,1022.8,,,17.9,19.9,Yes
Row9321,9321,Sydney,16.6,22.4,2.6,2.2,7.2,NA,,E,NA,2,,81,71,,,6,2,19.4,21.1,Yes
Row9322,9322,Sydney,17.2,22.4,0,3.4,4.9,NA,,NA,NA,,,83,72,,,7,7,19.7,21.8,No
Row9323,9323,Sydney,13.8,19.5,0,4.6,9.5,ESE,35,NNE,ESE,4,19,73,56,,,6,1,16.5,19.1,No
Row9325,9325,Sydney,19.5,24.7,0,7.8,0.2,NNW,76,NE,NE,13,31,66,73,999.6,989.8,,,21.5,21.8,No
Row9326,9326,Sydney,9.9,24,0,6.6,12.1,W,41,W,SSE,24,4,44,30,1012.9,1011.3,,,14.7,23.3,No
Row9327,9327,Sydney,14,19,3.8,6.4,0.8,SSE,37,SSE,SSE,17,19,82,53,,1026.2,8,7,14.7,17.1,Yes
Row9328,9328,Sydney,15.8,27.2,0,8,6.9,NW,52,W,WSW,7,4,59,82,1016.6,1015.1,,,21.4,19.3,No
Row9329,9329,Sydney,14.1,15.7,30.6,7.4,0,SSE,48,SSE,S,22,20,92,75,1021.1,1020.6,,,14.1,15.7,Yes
Row9330,9330,Sydney,13.9,19.6,14,1.2,5.4,SSW,50,SW,S,17,22,90,64,,1018.4,7,6,15.5,19.1,Yes
